name,region,week,Demand,Price
Bez Sev.en a SUAS,NO,6,4.064,102.294
Bez Sev.en a SUAS,NO,7,3.96,101.692
Bez Sev.en a SUAS,NO,8,3.645,100.618
Bez Sev.en a SUAS,NO,9,3.708,100.799
Bez Sev.en a SUAS,NO,10,3.396,100.618
Bez Sev.en a SUAS,NO,11,3.335,100.618
Bez Sev.en a SUAS,NO,12,3.442,100.618
Bez Sev.en a SUAS,NO,13,3.156,100.618
Bez Sev.en a SUAS,NO,14,2.925,100.618
Bez Sev.en a SUAS,NO,15,3.099,100.618
Bez Sev.en a SUAS,NO,16,3.102,100.618
Bez Sev.en a SUAS,NO,17,2.918,100.119
Bez Sev.en a SUAS,NO,18,2.726,91.049
Bez Sev.en a SUAS,NO,19,2.522,93.84
Bez Sev.en a SUAS,NO,20,2.446,63.728
Bez Sev.en a SUAS,NO,21,2.321,48.026
Bez Sev.en a SUAS,NO,22,2.305,41.567
Bez Sev.en a SUAS,NO,23,2.359,24.759
Bez Sev.en a SUAS,NO,24,2.302,43.355
Bez Sev.en a SUAS,NO,25,2.254,35.064
Bez Sev.en a SUAS,NO,26,2.252,55.972
Bez Sev.en a SUAS,NO,27,2.205,64.98
Bez Sev.en a SUAS,NO,28,2.129,84.727
Bez Sev.en a SUAS,NO,29,2.1,88.626
Bez Sev.en a SUAS,NO,30,2.121,91.888
Bez Sev.en a SUAS,NO,31,2.192,78.748
Bez Sev.en a SUAS,NO,32,2.185,89.244
Bez Sev.en a SUAS,NO,33,2.184,83.154
Bez Sev.en a SUAS,NO,34,2.224,93.288
Bez Sev.en a SUAS,NO,35,2.293,88.882
Bez Sev.en a SUAS,NO,36,2.298,92.667
Bez Sev.en a SUAS,NO,37,2.344,93.135
Bez Sev.en a SUAS,NO,38,2.4,92.663
Bez Sev.en a SUAS,NO,39,2.539,90.62
Bez Sev.en a SUAS,NO,40,2.709,73.531
Bez Sev.en a SUAS,NO,41,2.718,98.512
Bez Sev.en a SUAS,NO,42,2.935,98.469
Bez Sev.en a SUAS,NO,43,3.097,100.618
Bez Sev.en a SUAS,NO,44,2.988,100.618
Bez Sev.en a SUAS,NO,45,3.132,100.618
Bez Sev.en a SUAS,NO,46,3.073,99.659
Bez Sev.en a SUAS,NO,47,3.074,98.092
Bez Sev.en a SUAS,NO,48,3.347,100.618
Bez Sev.en a SUAS,NO,49,3.573,100.618
Bez Sev.en a SUAS,NO,50,3.506,100.618
Bez Sev.en a SUAS,NO,51,3.537,100.618
Bez Sev.en a SUAS,NO,52,3.494,100.618
Bez Sev.en a SUAS,PL,1,4.111,105.401
Bez Sev.en a SUAS,PL,2,3.73,106.915
Bez Sev.en a SUAS,PL,3,3.571,108.68
Bez Sev.en a SUAS,PL,4,3.592,111.405
Bez Sev.en a SUAS,PL,5,3.96,113.075
Bez Sev.en a SUAS,PL,6,3.684,106.711
Bez Sev.en a SUAS,PL,7,3.369,114.151
Bez Sev.en a SUAS,PL,8,3.375,96.72
Bez Sev.en a SUAS,PL,9,3.384,100.798
Bez Sev.en a SUAS,PL,10,3.334,94.154
Bez Sev.en a SUAS,PL,11,3.475,111.845
Bez Sev.en a SUAS,PL,12,3.416,101.292
Bez Sev.en a SUAS,PL,13,3.118,100.447
Bez Sev.en a SUAS,PL,14,3.124,92.244
Bez Sev.en a SUAS,PL,15,3.371,102.307
Bez Sev.en a SUAS,PL,16,3.294,90.354
Bez Sev.en a SUAS,PL,17,3.137,85.314
Bez Sev.en a SUAS,PL,18,2.692,70.231
Bez Sev.en a SUAS,PL,19,3.179,97.223
Bez Sev.en a SUAS,PL,20,3.146,90.655
Bez Sev.en a SUAS,PL,21,3.07,79.168
Bez Sev.en a SUAS,PL,22,2.883,86.353
Bez Sev.en a SUAS,PL,23,3.015,77.867
Bez Sev.en a SUAS,PL,24,3.053,91.109
Bez Sev.en a SUAS,PL,25,3.09,79.132
Bez Sev.en a SUAS,PL,26,3.198,94.209
Bez Sev.en a SUAS,PL,27,3.025,81.623
Bez Sev.en a SUAS,PL,28,3.204,99.905
Bez Sev.en a SUAS,PL,29,3.107,96.147
Bez Sev.en a SUAS,PL,30,2.936,93.706
Bez Sev.en a SUAS,PL,31,2.933,74.671
Bez Sev.en a SUAS,PL,32,2.931,93.837
Bez Sev.en a SUAS,PL,33,3.007,92.471
Bez Sev.en a SUAS,PL,34,3.083,98.569
Bez Sev.en a SUAS,PL,35,3.03,93.717
Bez Sev.en a SUAS,PL,36,3.016,87.96
Bez Sev.en a SUAS,PL,37,3.033,95.687
Bez Sev.en a SUAS,PL,38,3.055,92.754
Bez Sev.en a SUAS,PL,39,3.126,97.699
Bez Sev.en a SUAS,PL,40,3.196,79.637
Bez Sev.en a SUAS,PL,41,3.214,102.811
Bez Sev.en a SUAS,PL,42,3.282,103.456
Bez Sev.en a SUAS,PL,43,3.353,103.637
Bez Sev.en a SUAS,PL,44,3.267,111.114
Bez Sev.en a SUAS,PL,45,3.567,113.885
Bez Sev.en a SUAS,PL,46,3.493,111.951
Bez Sev.en a SUAS,PL,47,3.577,106.578
Bez Sev.en a SUAS,PL,48,3.804,112.321
Bez Sev.en a SUAS,PL,49,3.735,113.146
Bez Sev.en a SUAS,PL,50,3.662,110.024
Bez Sev.en a SUAS,PL,51,3.489,107.031
Bez Sev.en a SUAS,PL,52,3.103,101.668
Bez Sev.en a SUAS,PT,1,1.359,66.084
Bez Sev.en a SUAS,PT,2,1.215,69.801
Bez Sev.en a SUAS,PT,3,1.223,63.403
Bez Sev.en a SUAS,PT,4,1.289,63.986
Bez Sev.en a SUAS,PT,5,1.303,65.538
Bez Sev.en a SUAS,PT,6,1.248,57.764
Bez Sev.en a SUAS,PT,7,1.258,66.402
Bez Sev.en a SUAS,PT,8,1.22,59.883
Bez Sev.en a SUAS,PT,9,1.198,46.906
Bez Sev.en a SUAS,PT,10,1.162,51.324
Bez Sev.en a SUAS,PT,11,1.207,57.86
Bez Sev.en a SUAS,PT,12,1.245,60.717
Bez Sev.en a SUAS,PT,13,1.162,54.836
Bez Sev.en a SUAS,PT,14,1.164,66.793
Bez Sev.en a SUAS,PT,15,1.187,80.72
Bez Sev.en a SUAS,PT,16,1.234,71.805
Bez Sev.en a SUAS,PT,17,1.225,61.42
Bez Sev.en a SUAS,PT,18,1.221,75.87
Bez Sev.en a SUAS,PT,19,1.197,71.145
Bez Sev.en a SUAS,PT,20,1.202,63.989
Bez Sev.en a SUAS,PT,21,1.206,66.724
Bez Sev.en a SUAS,PT,22,1.178,73.944
Bez Sev.en a SUAS,PT,23,1.186,63.336
Bez Sev.en a SUAS,PT,24,1.21,72.884
Bez Sev.en a SUAS,PT,25,1.235,76.24
Bez Sev.en a SUAS,PT,26,1.236,77.229
Bez Sev.en a SUAS,PT,27,1.288,77.547
Bez Sev.en a SUAS,PT,28,1.258,80.819
Bez Sev.en a SUAS,PT,29,1.273,83.54
Bez Sev.en a SUAS,PT,30,1.276,79.132
Bez Sev.en a SUAS,PT,31,1.225,75.055
Bez Sev.en a SUAS,PT,32,1.209,76.168
Bez Sev.en a SUAS,PT,33,1.245,78.54
Bez Sev.en a SUAS,PT,34,1.221,76.611
Bez Sev.en a SUAS,PT,35,1.263,82.912
Bez Sev.en a SUAS,PT,36,1.203,83.432
Bez Sev.en a SUAS,PT,37,1.182,81.716
Bez Sev.en a SUAS,PT,38,1.205,76.875
Bez Sev.en a SUAS,PT,39,1.193,83.548
Bez Sev.en a SUAS,PT,40,1.125,77.111
Bez Sev.en a SUAS,PT,41,1.126,83.644
Bez Sev.en a SUAS,PT,42,1.113,80.63
Bez Sev.en a SUAS,PT,43,1.1,83.037
Bez Sev.en a SUAS,PT,44,1.127,80.881
Bez Sev.en a SUAS,PT,45,1.184,81.249
Bez Sev.en a SUAS,PT,46,1.176,82.833
Bez Sev.en a SUAS,PT,47,1.157,85.478
Bez Sev.en a SUAS,PT,48,1.185,81.756
Bez Sev.en a SUAS,PT,49,1.173,85.768
Bez Sev.en a SUAS,PT,50,1.215,83.335
Bez Sev.en a SUAS,PT,51,1.236,84.53
Bez Sev.en a SUAS,PT,52,1.177,77.713
Bez Sev.en a SUAS,RO,1,1.287,88.76
Bez Sev.en a SUAS,RO,2,1.192,92.235
Bez Sev.en a SUAS,RO,3,1.167,89.254
Bez Sev.en a SUAS,RO,4,1.205,94.115
Bez Sev.en a SUAS,RO,5,1.277,84.598
Bez Sev.en a SUAS,RO,6,1.238,85.416
Bez Sev.en a SUAS,RO,7,1.189,88.132
Bez Sev.en a SUAS,RO,8,1.111,73.013
Bez Sev.en a SUAS,RO,9,1.052,70.113
Bez Sev.en a SUAS,RO,10,1.054,65.833
Bez Sev.en a SUAS,RO,11,1.129,86.669
Bez Sev.en a SUAS,RO,12,1.111,75.159
Bez Sev.en a SUAS,RO,13,1.045,69.442
Bez Sev.en a SUAS,RO,14,0.954,63.815
Bez Sev.en a SUAS,RO,15,1.05,65.535
Bez Sev.en a SUAS,RO,16,1.037,61.783
Bez Sev.en a SUAS,RO,17,1.001,61.052
Bez Sev.en a SUAS,RO,18,0.959,76.057
Bez Sev.en a SUAS,RO,19,1.013,74.235
Bez Sev.en a SUAS,RO,20,1.002,74.277
Bez Sev.en a SUAS,RO,21,0.973,63.7
Bez Sev.en a SUAS,RO,22,0.934,68.637
Bez Sev.en a SUAS,RO,23,0.991,60.096
Bez Sev.en a SUAS,RO,24,1.032,71.133
Bez Sev.en a SUAS,RO,25,1.049,66.969
Bez Sev.en a SUAS,RO,26,1.076,74.395
Bez Sev.en a SUAS,RO,27,1.071,75.819
Bez Sev.en a SUAS,RO,28,1.021,72.562
Bez Sev.en a SUAS,RO,29,1.096,73.401
Bez Sev.en a SUAS,RO,30,1.027,81.575
Bez Sev.en a SUAS,RO,31,1.046,66.447
Bez Sev.en a SUAS,RO,32,0.975,65.621
Bez Sev.en a SUAS,RO,33,0.93,72.84
Bez Sev.en a SUAS,RO,34,0.996,75.274
Bez Sev.en a SUAS,RO,35,0.965,62.263
Bez Sev.en a SUAS,RO,36,0.98,71.334
Bez Sev.en a SUAS,RO,37,0.989,71.071
Bez Sev.en a SUAS,RO,38,0.995,81.157
Bez Sev.en a SUAS,RO,39,0.992,78.524
Bez Sev.en a SUAS,RO,40,1.021,72.436
Bez Sev.en a SUAS,RO,41,1.017,78.088
Bez Sev.en a SUAS,RO,42,1.063,85.948
Bez Sev.en a SUAS,RO,43,1.069,81.868
Bez Sev.en a SUAS,RO,44,1.127,83.289
Bez Sev.en a SUAS,RO,45,1.165,85.001
Bez Sev.en a SUAS,RO,46,1.146,89.891
Bez Sev.en a SUAS,RO,47,1.179,81.478
Bez Sev.en a SUAS,RO,48,1.177,86.622
Bez Sev.en a SUAS,RO,49,1.197,89.257
Bez Sev.en a SUAS,RO,50,1.181,83.682
Bez Sev.en a SUAS,RO,51,1.182,88.09
Bez Sev.en a SUAS,RO,52,1.05,87.344
Bez Sev.en a SUAS,RS,1,1.127,99.134
Bez Sev.en a SUAS,RS,2,1.042,106.738
Bez Sev.en a SUAS,RS,3,0.997,104.769
Bez Sev.en a SUAS,RS,4,1.104,113.259
Bez Sev.en a SUAS,RS,5,1.189,106.329
Bez Sev.en a SUAS,RS,6,1.12,102.002
Bez Sev.en a SUAS,RS,7,0.975,101.412
Bez Sev.en a SUAS,RS,8,0.933,82.477
Bez Sev.en a SUAS,RS,9,0.896,85.711
Bez Sev.en a SUAS,RS,10,0.885,76.307
Bez Sev.en a SUAS,RS,11,0.962,91.286
Bez Sev.en a SUAS,RS,12,0.927,90.195
Bez Sev.en a SUAS,RS,13,0.832,82.123
Bez Sev.en a SUAS,RS,14,0.778,77.756
Bez Sev.en a SUAS,RS,15,0.89,81.361
Bez Sev.en a SUAS,RS,16,0.845,63.666
Bez Sev.en a SUAS,RS,17,0.79,72.207
Bez Sev.en a SUAS,RS,18,0.745,78.975
Bez Sev.en a SUAS,RS,19,0.795,83.992
Bez Sev.en a SUAS,RS,20,0.795,77.212
Bez Sev.en a SUAS,RS,21,0.785,68.157
Bez Sev.en a SUAS,RS,22,0.74,77.359
Bez Sev.en a SUAS,RS,23,0.734,67.656
Bez Sev.en a SUAS,RS,24,0.775,80.656
Bez Sev.en a SUAS,RS,25,0.771,74.644
Bez Sev.en a SUAS,RS,26,0.806,89.867
Bez Sev.en a SUAS,RS,27,0.746,81.44
Bez Sev.en a SUAS,RS,28,0.743,86.064
Bez Sev.en a SUAS,RS,29,0.796,84.744
Bez Sev.en a SUAS,RS,30,0.745,87.266
Bez Sev.en a SUAS,RS,31,0.75,78.876
Bez Sev.en a SUAS,RS,32,0.719,78.45
Bez Sev.en a SUAS,RS,33,0.72,81.717
Bez Sev.en a SUAS,RS,34,0.717,85.337
Bez Sev.en a SUAS,RS,35,0.724,78.46
Bez Sev.en a SUAS,RS,36,0.739,80.768
Bez Sev.en a SUAS,RS,37,0.738,84.318
Bez Sev.en a SUAS,RS,38,0.755,88.325
Bez Sev.en a SUAS,RS,39,0.776,89.63
Bez Sev.en a SUAS,RS,40,0.781,81.243
Bez Sev.en a SUAS,RS,41,0.806,89.287
Bez Sev.en a SUAS,RS,42,0.828,95.101
Bez Sev.en a SUAS,RS,43,0.857,93.87
Bez Sev.en a SUAS,RS,44,0.915,95.473
Bez Sev.en a SUAS,RS,45,0.976,95.328
Bez Sev.en a SUAS,RS,46,1.022,104.238
Bez Sev.en a SUAS,RS,47,1.021,95.192
Bez Sev.en a SUAS,RS,48,1.079,100.079
Bez Sev.en a SUAS,RS,49,1.075,102.745
Bez Sev.en a SUAS,RS,50,1.057,96.323
Bez Sev.en a SUAS,RS,51,1.036,99.71
Bez Sev.en a SUAS,RS,52,1.028,92.144
Bez Sev.en a SUAS,SE,1,4.485,99.381
Bez Sev.en a SUAS,SE,2,3.823,98.788
Bez Sev.en a SUAS,SE,3,3.714,97.298
Bez Sev.en a SUAS,SE,4,3.592,97.787
Bez Sev.en a SUAS,SE,5,3.896,98.536
Bez Sev.en a SUAS,SE,6,4.081,100.98
Bez Sev.en a SUAS,SE,7,4.04,103.156
Bez Sev.en a SUAS,SE,8,3.803,97.208
Bez Sev.en a SUAS,SE,9,3.796,96.787
Bez Sev.en a SUAS,SE,10,3.579,96.651
Bez Sev.en a SUAS,SE,11,3.625,98.023
Bez Sev.en a SUAS,SE,12,3.586,96.415
Bez Sev.en a SUAS,SE,13,3.387,96.912
Bez Sev.en a SUAS,SE,14,3.181,96.234
Bez Sev.en a SUAS,SE,15,3.374,95.419
Bez Sev.en a SUAS,SE,16,3.312,96.096
Bez Sev.en a SUAS,SE,17,3.025,93.242
Bez Sev.en a SUAS,SE,18,2.916,85.222
Bez Sev.en a SUAS,SE,19,2.842,92.951
Bez Sev.en a SUAS,SE,20,2.677,61.336
Bez Sev.en a SUAS,SE,21,2.512,48.784
Bez Sev.en a SUAS,SE,22,2.533,40.737
Bez Sev.en a SUAS,SE,23,2.568,24.671
Bez Sev.en a SUAS,SE,24,2.484,42.447
Bez Sev.en a SUAS,SE,25,2.375,36.739
Bez Sev.en a SUAS,SE,26,2.385,55.702
Bez Sev.en a SUAS,SE,27,2.306,57.852
Bez Sev.en a SUAS,SE,28,2.257,81.552
Bez Sev.en a SUAS,SE,29,2.233,84.708
Bez Sev.en a SUAS,SE,30,2.225,88.681
Bez Sev.en a SUAS,SE,31,2.379,70.846
Bez Sev.en a SUAS,SE,32,2.381,88.15
Bez Sev.en a SUAS,SE,33,2.391,83.362
Bez Sev.en a SUAS,SE,34,2.421,92.739
Bez Sev.en a SUAS,SE,35,2.482,86.152
Bez Sev.en a SUAS,SE,36,2.532,88.738
Bez Sev.en a SUAS,SE,37,2.551,89.421
Bez Sev.en a SUAS,SE,38,2.603,86.708
Bez Sev.en a SUAS,SE,39,2.756,74.008
Bez Sev.en a SUAS,SE,40,2.777,48.824
Bez Sev.en a SUAS,SE,41,2.836,94.081
Bez Sev.en a SUAS,SE,42,3.042,78.121
Bez Sev.en a SUAS,SE,43,3.265,96.666
Bez Sev.en a SUAS,SE,44,3.205,99.11
Bez Sev.en a SUAS,SE,45,3.317,100.479
Bez Sev.en a SUAS,SE,46,3.209,94.415
Bez Sev.en a SUAS,SE,47,3.229,88.178
Bez Sev.en a SUAS,SE,48,3.481,101.369
Bez Sev.en a SUAS,SE,49,3.65,97.839
Bez Sev.en a SUAS,SE,50,3.51,98.085
Bez Sev.en a SUAS,SE,51,3.536,95.771
Bez Sev.en a SUAS,SE,52,3.43,85.411
Bez Sev.en a SUAS,SI,1,0.345,95.334
Bez Sev.en a SUAS,SI,2,0.333,100.92
Bez Sev.en a SUAS,SI,3,0.329,98.234
Bez Sev.en a SUAS,SI,4,0.344,107.909
Bez Sev.en a SUAS,SI,5,0.387,106.037
Bez Sev.en a SUAS,SI,6,0.343,97.043
Bez Sev.en a SUAS,SI,7,0.328,101.74
Bez Sev.en a SUAS,SI,8,0.313,83.946
Bez Sev.en a SUAS,SI,9,0.309,84.598
Bez Sev.en a SUAS,SI,10,0.303,76.802
Bez Sev.en a SUAS,SI,11,0.33,91.262
Bez Sev.en a SUAS,SI,12,0.326,88.816
Bez Sev.en a SUAS,SI,13,0.295,79.413
Bez Sev.en a SUAS,SI,14,0.289,83.96
Bez Sev.en a SUAS,SI,15,0.31,84.04
Bez Sev.en a SUAS,SI,16,0.3,79.874
Bez Sev.en a SUAS,SI,17,0.275,73.059
Bez Sev.en a SUAS,SI,18,0.261,75.9
Bez Sev.en a SUAS,SI,19,0.289,80.394
Bez Sev.en a SUAS,SI,20,0.286,73.328
Bez Sev.en a SUAS,SI,21,0.283,63.865
Bez Sev.en a SUAS,SI,22,0.289,73.207
Bez Sev.en a SUAS,SI,23,0.292,65.218
Bez Sev.en a SUAS,SI,24,0.298,77.314
Bez Sev.en a SUAS,SI,25,0.292,71.765
Bez Sev.en a SUAS,SI,26,0.297,82.753
Bez Sev.en a SUAS,SI,27,0.295,77.984
Bez Sev.en a SUAS,SI,28,0.29,80.909
Bez Sev.en a SUAS,SI,29,0.291,82.001
Bez Sev.en a SUAS,SI,30,0.271,81.692
Bez Sev.en a SUAS,SI,31,0.259,74.246
Bez Sev.en a SUAS,SI,32,0.258,73.727
Bez Sev.en a SUAS,SI,33,0.261,77.277
Bez Sev.en a SUAS,SI,34,0.274,82.722
Bez Sev.en a SUAS,SI,35,0.279,76.996
Bez Sev.en a SUAS,SI,36,0.286,78.898
Bez Sev.en a SUAS,SI,37,0.287,81.615
Bez Sev.en a SUAS,SI,38,0.292,84.214
Bez Sev.en a SUAS,SI,39,0.287,83.533
Bez Sev.en a SUAS,SI,40,0.298,82.662
Bez Sev.en a SUAS,SI,41,0.294,83.978
Bez Sev.en a SUAS,SI,42,0.293,89.032
Bez Sev.en a SUAS,SI,43,0.3,91.024
Bez Sev.en a SUAS,SI,44,0.289,95.543
Bez Sev.en a SUAS,SI,45,0.326,98.583
Bez Sev.en a SUAS,SI,46,0.334,101.183
Bez Sev.en a SUAS,SI,47,0.33,95.284
Bez Sev.en a SUAS,SI,48,0.352,100.348
Bez Sev.en a SUAS,SI,49,0.357,101.975
Bez Sev.en a SUAS,SI,50,0.343,95.02
Bez Sev.en a SUAS,SI,51,0.326,94.9
Bez Sev.en a SUAS,SI,52,0.289,89.639
Bez Sev.en a SUAS,SK,1,0.753,103.138
Bez Sev.en a SUAS,SK,2,0.675,106.603
Bez Sev.en a SUAS,SK,3,0.666,104.298
Bez Sev.en a SUAS,SK,4,0.688,111.622
Bez Sev.en a SUAS,SK,5,0.722,114
Bez Sev.en a SUAS,SK,6,0.693,105.559
Bez Sev.en a SUAS,SK,7,0.651,109.079
Bez Sev.en a SUAS,SK,8,0.632,91.857
Bez Sev.en a SUAS,SK,9,0.614,93.809
Bez Sev.en a SUAS,SK,10,0.61,85.348
Bez Sev.en a SUAS,SK,11,0.642,101.236
Bez Sev.en a SUAS,SK,12,0.637,94.929
Bez Sev.en a SUAS,SK,13,0.591,85.985
Bez Sev.en a SUAS,SK,14,0.592,84.503
Bez Sev.en a SUAS,SK,15,0.628,91.609
Bez Sev.en a SUAS,SK,16,0.606,86.076
Bez Sev.en a SUAS,SK,17,0.583,80.507
Bez Sev.en a SUAS,SK,18,0.568,78.578
Bez Sev.en a SUAS,SK,19,0.573,86.395
Bez Sev.en a SUAS,SK,20,0.572,80.006
Bez Sev.en a SUAS,SK,21,0.567,71.174
Bez Sev.en a SUAS,SK,22,0.569,80.851
Bez Sev.en a SUAS,SK,23,0.573,73.744
Bez Sev.en a SUAS,SK,24,0.576,84.905
Bez Sev.en a SUAS,SK,25,0.57,74.365
Bez Sev.en a SUAS,SK,26,0.59,86.521
Bez Sev.en a SUAS,SK,27,0.567,80.654
Bez Sev.en a SUAS,SK,28,0.572,85.886
Bez Sev.en a SUAS,SK,29,0.575,88.024
Bez Sev.en a SUAS,SK,30,0.554,86.096
Bez Sev.en a SUAS,SK,31,0.554,76.059
Bez Sev.en a SUAS,SK,32,0.55,81.61
Bez Sev.en a SUAS,SK,33,0.558,82.668
Bez Sev.en a SUAS,SK,34,0.558,88.342
Bez Sev.en a SUAS,SK,35,0.559,83.63
Bez Sev.en a SUAS,SK,36,0.57,81.745
Bez Sev.en a SUAS,SK,37,0.574,86.388
Bez Sev.en a SUAS,SK,38,0.58,89.373
Bez Sev.en a SUAS,SK,39,0.588,87.846
Bez Sev.en a SUAS,SK,40,0.591,85.284
Bez Sev.en a SUAS,SK,41,0.597,91.57
Bez Sev.en a SUAS,SK,42,0.608,96.261
Bez Sev.en a SUAS,SK,43,0.625,98.905
Bez Sev.en a SUAS,SK,44,0.65,105.972
Bez Sev.en a SUAS,SK,45,0.667,108.404
Bez Sev.en a SUAS,SK,46,0.66,109.379
Bez Sev.en a SUAS,SK,47,0.653,103.546
Bez Sev.en a SUAS,SK,48,0.676,108.452
Bez Sev.en a SUAS,SK,49,0.677,109.266
Bez Sev.en a SUAS,SK,50,0.657,103.219
Bez Sev.en a SUAS,SK,51,0.642,101.946
Bez Sev.en a SUAS,SK,52,0.623,94.941
Stresový,AT,1,1.768,101.471
Stresový,AT,2,1.696,106.024
Stresový,AT,3,1.646,103.052
Stresový,AT,4,1.691,431.85
Stresový,AT,5,1.938,378.709
Stresový,AT,6,1.742,107.618
Stresový,AT,7,1.585,116.664
Stresový,AT,8,1.538,88.227
Stresový,AT,9,1.499,90.517
Stresový,AT,10,1.491,80.253
Stresový,AT,11,1.661,98.305
Stresový,AT,12,1.626,96.429
Stresový,AT,13,1.414,84.669
Stresový,AT,14,1.387,85.705
Stresový,AT,15,1.548,89.95
Stresový,AT,16,1.481,82.659
Stresový,AT,17,1.367,75.728
Stresový,AT,18,1.333,73.008
Stresový,AT,19,1.383,81.075
Stresový,AT,20,1.369,73.546
Stresový,AT,21,1.279,61.758
Stresový,AT,22,1.306,71.592
Stresový,AT,23,1.344,59.417
Stresový,AT,24,1.362,74.128
Stresový,AT,25,1.353,68.548
Stresový,AT,26,1.386,77.63
Stresový,AT,27,1.357,73.985
Stresový,AT,28,1.35,80.394
Stresový,AT,29,1.367,83.208
Stresový,AT,30,1.33,81.348
Stresový,AT,31,1.304,68.977
Stresový,AT,32,1.299,74.821
Stresový,AT,33,1.277,73.964
Stresový,AT,34,1.331,83.916
Stresový,AT,35,1.324,81.55
Stresový,AT,36,1.344,80.198
Stresový,AT,37,1.363,81.649
Stresový,AT,38,1.395,85.929
Stresový,AT,39,1.39,84.631
Stresový,AT,40,1.423,81.698
Stresový,AT,41,1.408,85.471
Stresový,AT,42,1.413,91.653
Stresový,AT,43,1.463,99.358
Stresový,AT,44,1.544,107.144
Stresový,AT,45,1.648,114.217
Stresový,AT,46,1.662,113.357
Stresový,AT,47,1.644,105.884
Stresový,AT,48,1.733,113.404
Stresový,AT,49,1.71,114.275
Stresový,AT,50,1.704,103.002
Stresový,AT,51,1.684,103.885
Stresový,AT,52,1.588,97.189
Stresový,BA,1,0.276,104.372
Stresový,BA,2,0.248,110.301
Stresový,BA,3,0.237,111.541
Stresový,BA,4,0.248,262.932
Stresový,BA,5,0.267,112.924
Stresový,BA,6,0.254,108.181
Stresový,BA,7,0.231,109.142
Stresový,BA,8,0.224,84.523
Stresový,BA,9,0.215,86.586
Stresový,BA,10,0.211,76.328
Stresový,BA,11,0.226,96.86
Stresový,BA,12,0.221,92.954
Stresový,BA,13,0.205,83.183
Stresový,BA,14,0.206,79.758
Stresový,BA,15,0.218,81.564
Stresový,BA,16,0.212,61.521
Stresový,BA,17,0.203,71.195
Stresový,BA,18,0.191,77.831
Stresový,BA,19,0.2,83.46
Stresový,BA,20,0.199,76.274
Stresový,BA,21,0.194,66.397
Stresový,BA,22,0.192,77.313
Stresový,BA,23,0.193,66.824
Stresový,BA,24,0.201,82.591
Stresový,BA,25,0.2,75.182
Stresový,BA,26,0.212,92.38
Stresový,BA,27,0.199,82.864
Stresový,BA,28,0.203,88.954
Stresový,BA,29,0.211,88.229
Stresový,BA,30,0.201,89.938
Stresový,BA,31,0.202,80.042
Stresový,BA,32,0.201,80.065
Stresový,BA,33,0.201,82.968
Stresový,BA,34,0.199,86.747
Stresový,BA,35,0.199,80.093
Stresový,BA,36,0.198,82.107
Stresový,BA,37,0.198,86.434
Stresový,BA,38,0.202,90.087
Stresový,BA,39,0.204,91.239
Stresový,BA,40,0.206,81.578
Stresový,BA,41,0.207,92.031
Stresový,BA,42,0.209,100.35
Stresový,BA,43,0.215,97.546
Stresový,BA,44,0.225,99.961
Stresový,BA,45,0.238,101.717
Stresový,BA,46,0.243,109.601
Stresový,BA,47,0.241,102.938
Stresový,BA,48,0.25,105.258
Stresový,BA,49,0.254,107.781
Stresový,BA,50,0.252,100.951
Stresový,BA,51,0.25,105.25
Stresový,BA,52,0.255,96.092
Stresový,BE,1,2.226,90.832
Stresový,BE,2,1.948,90.683
Stresový,BE,3,1.967,82.679
Stresový,BE,4,2.007,420.126
Stresový,BE,5,2.269,889.041
Stresový,BE,6,2.085,104.171
Stresový,BE,7,2.168,113.683
Stresový,BE,8,1.983,81.464
Stresový,BE,9,1.918,86.408
Stresový,BE,10,1.906,74.043
Stresový,BE,11,2.031,85.053
Stresový,BE,12,2.053,90.093
Stresový,BE,13,1.872,82.24
Stresový,BE,14,1.828,82.999
Stresový,BE,15,1.947,87.32
Stresový,BE,16,1.951,78.567
Stresový,BE,17,1.826,72.266
Stresový,BE,18,1.834,60.985
Stresový,BE,19,1.796,70.612
Stresový,BE,20,1.76,71.087
Stresový,BE,21,1.685,61.068
Stresový,BE,22,1.715,72.675
Stresový,BE,23,1.718,44.296
Stresový,BE,24,1.722,70.24
Stresový,BE,25,1.715,67.105
Stresový,BE,26,1.717,74.012
Stresový,BE,27,1.73,69.383
Stresový,BE,28,1.749,79.274
Stresový,BE,29,1.619,83.8
Stresový,BE,30,1.606,77.867
Stresový,BE,31,1.606,71.633
Stresový,BE,32,1.667,70.945
Stresový,BE,33,1.72,69.923
Stresový,BE,34,1.713,84.477
Stresový,BE,35,1.704,83.586
Stresový,BE,36,1.72,79.875
Stresový,BE,37,1.728,77.924
Stresový,BE,38,1.737,84.059
Stresový,BE,39,1.741,83.854
Stresový,BE,40,1.83,64.531
Stresový,BE,41,1.768,82.041
Stresový,BE,42,1.771,83.761
Stresový,BE,43,1.876,88.771
Stresový,BE,44,1.855,95.827
Stresový,BE,45,1.847,96.148
Stresový,BE,46,1.85,99.914
Stresový,BE,47,1.926,90.284
Stresový,BE,48,1.971,96.748
Stresový,BE,49,1.929,103.442
Stresový,BE,50,1.976,86.807
Stresový,BE,51,1.978,96.795
Stresový,BE,52,1.935,89.71
Stresový,BG,1,0.83,101.185
Stresový,BG,2,0.802,105.577
Stresový,BG,3,0.704,101.987
Stresový,BG,4,0.893,251.231
