MARKET_NODE,TARGET_YEAR,CAPACITY_MW,TECHNOLOGY,DATA_VERSION,STATUS
HU00,2026,19,Geothermal,Post-CfE,Market
HU00,2026,14,Hard coal,Post-CfE,Market
HU00,2026,273,Hard coal,Pre-CfE,Market
HU00,2026,412,Lignite,Post-CfE,Market
HU00,2026,612,Lignite,Pre-CfE,Market
HU00,2026,0,Non-market batteries,Post-CfE,Non-Market
HU00,2026,1917,Nuclear,Post-CfE,Market
HU00,2026,1917,Nuclear,Pre-CfE,Market
HU00,2026,495,Oil,Post-CfE,Market
HU00,2026,495,Oil,Pre-CfE,Market
HU00,2026,1133,Others (non-RES),Post-CfE,Market
HU00,2026,999,Others (non-RES),Pre-CfE,Market
HU00,2026,126,Others (RES),Pre-CfE,Market
HU00,2026,63,Run of river,Post-CfE,Market
HU00,2026,63,Run of river,Pre-CfE,Market
HU00,2026,113,Small biomass,Post-CfE,Market
HU00,2026,9120,Solar (PV),Post-CfE,Market
HU00,2026,9034,Solar (PV),Pre-CfE,Market
HU00,2026,0,Implicit solar PV,Post-CfE,Market
HU00,2026,325,Wind onshore,Post-CfE,Market
HU00,2026,334,Wind onshore,Pre-CfE,Market
HU00,2028,504,Battery,Post-CfE,Market
HU00,2028,439,Battery,Pre-CfE,Market
HU00,2028,202,Biofuel,Post-CfE,Market
HU00,2028,3434,Gas,Post-CfE,Market
HU00,2028,3434,Gas,Pre-CfE,Market
HU00,2028,19,Geothermal,Post-CfE,Market
HU00,2028,0,Hard coal,Post-CfE,Market
HU00,2028,202,Hard coal,Pre-CfE,Market
HU00,2028,0,Non-market batteries,Post-CfE,Non-Market
HU00,2028,1917,Nuclear,Post-CfE,Market
HU00,2028,1917,Nuclear,Pre-CfE,Market
HU00,2028,495,Oil,Post-CfE,Market
HU00,2028,495,Oil,Pre-CfE,Market
HU00,2028,1213,Others (non-RES),Post-CfE,Market
HU00,2028,1086,Others (non-RES),Pre-CfE,Market
HU00,2028,131,Others (RES),Pre-CfE,Market
HU00,2028,63,Run of river,Post-CfE,Market
HU00,2028,63,Run of river,Pre-CfE,Market
HU00,2028,116,Small biomass,Post-CfE,Market
HU00,2028,12416,Solar (PV),Post-CfE,Market
HU00,2028,11349,Solar (PV),Pre-CfE,Market
HU00,2028,0,Implicit solar PV,Post-CfE,Market
HU00,2028,325,Wind onshore,Post-CfE,Market
HU00,2028,334,Wind onshore,Pre-CfE,Market
HU00,2030,582,Battery,Post-CfE,Market
HU00,2030,510,Battery,Pre-CfE,Market
HU00,2030,202,Biofuel,Post-CfE,Market
HU00,2030,3697,Gas,Post-CfE,Market
HU00,2030,3697,Gas,Pre-CfE,Market
HU00,2030,53,Geothermal,Post-CfE,Market
HU00,2030,0,Hard coal,Post-CfE,Market
HU00,2030,202,Hard coal,Pre-CfE,Market
HU00,2030,0,Non-market batteries,Post-CfE,Non-Market
HU00,2030,3097,Nuclear,Post-CfE,Market
HU00,2030,3097,Nuclear,Pre-CfE,Market
HU00,2030,495,Oil,Post-CfE,Market
HU00,2030,495,Oil,Pre-CfE,Market
HU00,2030,1235,Others (non-RES),Post-CfE,Market
HU00,2030,1087,Others (non-RES),Pre-CfE,Market
HU00,2030,165,Others (RES),Pre-CfE,Market
HU00,2030,63,Run of river,Post-CfE,Market
HU00,2030,63,Run of river,Pre-CfE,Market
HU00,2030,116,Small biomass,Post-CfE,Market
HU00,2030,13090,Solar (PV),Post-CfE,Market
HU00,2030,13725,Solar (PV),Pre-CfE,Market
HU00,2030,0,Implicit solar PV,Post-CfE,Market
HU00,2030,1080,Wind onshore,Post-CfE,Market
HU00,2030,1080,Wind onshore,Pre-CfE,Market
HU00,2035,677,Battery,Post-CfE,Market
HU00,2035,590,Battery,Pre-CfE,Market
HU00,2035,131,Biofuel,Post-CfE,Market
HU00,2035,3461,Gas,Post-CfE,Market
HU00,2035,3461,Gas,Pre-CfE,Market
HU00,2035,116,Geothermal,Post-CfE,Market
HU00,2035,0,Hard coal,Post-CfE,Market
HU00,2035,100,Hard coal,Pre-CfE,Market
HU00,2035,0,Non-market batteries,Post-CfE,Non-Market
HU00,2035,4277,Nuclear,Post-CfE,Market
HU00,2035,4277,Nuclear,Pre-CfE,Market
HU00,2035,10,Oil,Post-CfE,Market
HU00,2035,10,Oil,Pre-CfE,Market
HU00,2035,1235,Others (non-RES),Post-CfE,Market
HU00,2035,1087,Others (non-RES),Pre-CfE,Market
HU00,2035,228,Others (RES),Pre-CfE,Market
HU00,2035,63,Run of river,Post-CfE,Market
HU00,2035,63,Run of river,Pre-CfE,Market
HU00,2035,116,Small biomass,Post-CfE,Market
HU00,2035,14284,Solar (PV),Post-CfE,Market
HU00,2035,15817,Solar (PV),Pre-CfE,Market
HU00,2035,0,Implicit solar PV,Post-CfE,Market
HU00,2035,1675,Wind onshore,Post-CfE,Market
HU00,2035,1675,Wind onshore,Pre-CfE,Market
IE00,2026,393,Battery,Post-CfE,Market
IE00,2026,393,Battery,Pre-CfE,Market
IE00,2026,157,Biofuel,Post-CfE,Market
IE00,2026,292,Closed loop pumping,Post-CfE,Market
IE00,2026,292,Closed loop pumping,Pre-CfE,Market
IE00,2026,142,DSR,Post-CfE,Market
IE00,2026,182,DSR,Pre-CfE,Market
IE00,2026,4569,Gas,Post-CfE,Market
IE00,2026,741,Gas,Post-CfE,Non-Market
IE00,2026,4659,Gas,Pre-CfE,Market
IE00,2026,500,Hard coal,Post-CfE,Non-Market
IE00,2026,500,Hard coal,Pre-CfE,Market
IE00,2026,39,Lignite,Post-CfE,Market
IE00,2026,196,Lignite,Pre-CfE,Market
IE00,2026,0,Non-market batteries,Post-CfE,Non-Market
IE00,2026,188,Oil,Post-CfE,Market
IE00,2026,250,Oil,Post-CfE,Non-Market
IE00,2026,438,Oil,Pre-CfE,Market
IE00,2026,138,Others (non-RES),Post-CfE,Market
IE00,2026,138,Others (non-RES),Pre-CfE,Market
IE00,2026,31,Others (RES),Pre-CfE,Market
IE00,2026,215,Run of river,Post-CfE,Market
IE00,2026,215,Run of river,Pre-CfE,Market
IE00,2026,31,Small biomass,Post-CfE,Market
IE00,2026,2343,Solar (PV),Post-CfE,Market
IE00,2026,2343,Solar (PV),Pre-CfE,Market
IE00,2026,746,Implicit solar PV,Post-CfE,Market
IE00,2026,746,Implicit solar PV,Pre-CfE,Market
IE00,2026,25,Wind offshore,Post-CfE,Market
IE00,2026,25,Wind offshore,Pre-CfE,Market
IE00,2026,5755,Wind onshore,Post-CfE,Market
IE00,2026,5755,Wind onshore,Pre-CfE,Market
IE00,2028,550,Battery,Post-CfE,Market
IE00,2028,550,Battery,Pre-CfE,Market
IE00,2028,157,Biofuel,Post-CfE,Market
IE00,2028,292,Closed loop pumping,Post-CfE,Market
IE00,2028,292,Closed loop pumping,Pre-CfE,Market
IE00,2028,142,DSR,Post-CfE,Market
IE00,2028,182,DSR,Pre-CfE,Market
IE00,2028,5033,Gas,Post-CfE,Market
IE00,2028,741,Gas,Post-CfE,Non-Market
IE00,2028,5123,Gas,Pre-CfE,Market
IE00,2028,500,Hard coal,Post-CfE,Non-Market
IE00,2028,500,Hard coal,Pre-CfE,Market
IE00,2028,39,Lignite,Post-CfE,Market
IE00,2028,196,Lignite,Pre-CfE,Market
IE00,2028,0,Non-market batteries,Post-CfE,Non-Market
IE00,2028,188,Oil,Post-CfE,Market
IE00,2028,250,Oil,Post-CfE,Non-Market
IE00,2028,438,Oil,Pre-CfE,Market
IE00,2028,138,Others (non-RES),Post-CfE,Market
IE00,2028,138,Others (non-RES),Pre-CfE,Market
IE00,2028,31,Others (RES),Pre-CfE,Market
IE00,2028,215,Run of river,Post-CfE,Market
IE00,2028,215,Run of river,Pre-CfE,Market
IE00,2028,31,Small biomass,Post-CfE,Market
IE00,2028,3257,Solar (PV),Post-CfE,Market
IE00,2028,3257,Solar (PV),Pre-CfE,Market
IE00,2028,1070,Implicit solar PV,Post-CfE,Market
IE00,2028,1070,Implicit solar PV,Pre-CfE,Market
IE00,2028,725,Wind offshore,Post-CfE,Market
IE00,2028,725,Wind offshore,Pre-CfE,Market
IE00,2028,6700,Wind onshore,Post-CfE,Market
IE00,2028,6700,Wind onshore,Pre-CfE,Market
IE00,2030,550,Battery,Post-CfE,Market
IE00,2030,550,Battery,Pre-CfE,Market
IE00,2030,157,Biofuel,Post-CfE,Market
IE00,2030,292,Closed loop pumping,Post-CfE,Market
IE00,2030,292,Closed loop pumping,Pre-CfE,Market
IE00,2030,142,DSR,Post-CfE,Market
IE00,2030,182,DSR,Pre-CfE,Market
IE00,2030,5033,Gas,Post-CfE,Market
IE00,2030,741,Gas,Post-CfE,Non-Market
IE00,2030,5123,Gas,Pre-CfE,Market
IE00,2030,500,Hard coal,Post-CfE,Non-Market
IE00,2030,39,Lignite,Post-CfE,Market
IE00,2030,196,Lignite,Pre-CfE,Market
IE00,2030,0,Non-market batteries,Post-CfE,Non-Market
IE00,2030,188,Oil,Post-CfE,Market
IE00,2030,250,Oil,Post-CfE,Non-Market
IE00,2030,188,Oil,Pre-CfE,Market
IE00,2030,138,Others (non-RES),Post-CfE,Market
IE00,2030,138,Others (non-RES),Pre-CfE,Market
IE00,2030,31,Others (RES),Pre-CfE,Market
IE00,2030,215,Run of river,Post-CfE,Market
IE00,2030,215,Run of river,Pre-CfE,Market
IE00,2030,31,Small biomass,Post-CfE,Market
IE00,2030,4136,Solar (PV),Post-CfE,Market
IE00,2030,4136,Solar (PV),Pre-CfE,Market
IE00,2030,1364,Implicit solar PV,Post-CfE,Market
IE00,2030,1364,Implicit solar PV,Pre-CfE,Market
IE00,2030,5000,Wind offshore,Post-CfE,Market
IE00,2030,5000,Wind offshore,Pre-CfE,Market
IE00,2030,7000,Wind onshore,Post-CfE,Market
IE00,2030,7000,Wind onshore,Pre-CfE,Market
IE00,2035,550,Battery,Post-CfE,Market
IE00,2035,550,Battery,Pre-CfE,Market
IE00,2035,39,Biofuel,Post-CfE,Market
IE00,2035,292,Closed loop pumping,Post-CfE,Market
IE00,2035,292,Closed loop pumping,Pre-CfE,Market
IE00,2035,142,DSR,Post-CfE,Market
IE00,2035,182,DSR,Pre-CfE,Market
IE00,2035,5033,Gas,Post-CfE,Market
IE00,2035,741,Gas,Post-CfE,Non-Market
IE00,2035,5123,Gas,Pre-CfE,Market
IE00,2035,500,Hard coal,Post-CfE,Non-Market
IE00,2035,39,Lignite,Post-CfE,Market
IE00,2035,78,Lignite,Pre-CfE,Market
IE00,2035,0,Non-market batteries,Post-CfE,Non-Market
IE00,2035,188,Oil,Post-CfE,Market
IE00,2035,250,Oil,Post-CfE,Non-Market
IE00,2035,188,Oil,Pre-CfE,Market
IE00,2035,138,Others (non-RES),Post-CfE,Market
IE00,2035,138,Others (non-RES),Pre-CfE,Market
IE00,2035,31,Others (RES),Pre-CfE,Market
IE00,2035,215,Run of river,Post-CfE,Market
IE00,2035,215,Run of river,Pre-CfE,Market
IE00,2035,31,Small biomass,Post-CfE,Market
IE00,2035,5798,Solar (PV),Post-CfE,Market
IE00,2035,5798,Solar (PV),Pre-CfE,Market
IE00,2035,1539,Implicit solar PV,Post-CfE,Market
IE00,2035,1539,Implicit solar PV,Pre-CfE,Market
IE00,2035,9270,Wind offshore,Post-CfE,Market
IE00,2035,9270,Wind offshore,Pre-CfE,Market
IE00,2035,9000,Wind onshore,Post-CfE,Market
IE00,2035,9000,Wind onshore,Pre-CfE,Market
ITCA,2026,38,Battery,Post-CfE,Market
ITCA,2026,38,Battery,Pre-CfE,Market
ITCA,2026,21,DSR,Pre-CfE,Market
ITCA,2026,3498,Gas,Post-CfE,Market
ITCA,2026,3498,Gas,Pre-CfE,Market
ITCA,2026,0,Non-market batteries,Post-CfE,Non-Market
ITCA,2026,47,Others (non-RES),Post-CfE,Market
ITCA,2026,47,Others (non-RES),Pre-CfE,Market
ITCA,2026,171,Others (RES),Pre-CfE,Market
ITCA,2026,699,Reservoir,Post-CfE,Market
ITCA,2026,699,Reservoir,Pre-CfE,Market
ITCA,2026,118,Run of river,Post-CfE,Market
ITCA,2026,118,Run of river,Pre-CfE,Market
ITCA,2026,172,Small biomass,Post-CfE,Market
ITCA,2026,1138,Solar (PV),Post-CfE,Market
ITCA,2026,1138,Solar (PV),Pre-CfE,Market
ITCA,2026,0,Solar roof-top PV,Post-CfE,Market
ITCA,2026,0,Solar roof-top PV,Pre-CfE,Market
ITCA,2026,1581,Wind onshore,Post-CfE,Market
ITCA,2026,1581,Wind onshore,Pre-CfE,Market
ITCA,2028,156,Battery,Post-CfE,Market
ITCA,2028,156,Battery,Pre-CfE,Market
ITCA,2028,28,DSR,Pre-CfE,Market
ITCA,2028,3498,Gas,Post-CfE,Market
ITCA,2028,3498,Gas,Pre-CfE,Market
ITCA,2028,0,Non-market batteries,Post-CfE,Non-Market
ITCA,2028,47,Others (non-RES),Post-CfE,Market
ITCA,2028,47,Others (non-RES),Pre-CfE,Market
ITCA,2028,171,Others (RES),Pre-CfE,Market
ITCA,2028,699,Reservoir,Post-CfE,Market
ITCA,2028,699,Reservoir,Pre-CfE,Market
ITCA,2028,118,Run of river,Post-CfE,Market
ITCA,2028,118,Run of river,Pre-CfE,Market
ITCA,2028,172,Small biomass,Post-CfE,Market
ITCA,2028,1488,Solar (PV),Post-CfE,Market
ITCA,2028,1488,Solar (PV),Pre-CfE,Market
ITCA,2028,0,Solar roof-top PV,Post-CfE,Market
ITCA,2028,0,Solar roof-top PV,Pre-CfE,Market
ITCA,2028,1989,Wind onshore,Post-CfE,Market
ITCA,2028,1989,Wind onshore,Pre-CfE,Market
ITCA,2030,415,Battery,Post-CfE,Market
ITCA,2030,415,Battery,Pre-CfE,Market
ITCA,2030,37,DSR,Pre-CfE,Market
ITCA,2030,3498,Gas,Post-CfE,Market
ITCA,2030,3498,Gas,Pre-CfE,Market
ITCA,2030,0,Non-market batteries,Post-CfE,Non-Market
ITCA,2030,47,Others (non-RES),Post-CfE,Market
ITCA,2030,47,Others (non-RES),Pre-CfE,Market
ITCA,2030,171,Others (RES),Pre-CfE,Market
ITCA,2030,699,Reservoir,Post-CfE,Market
ITCA,2030,699,Reservoir,Pre-CfE,Market
ITCA,2030,118,Run of river,Post-CfE,Market
ITCA,2030,118,Run of river,Pre-CfE,Market
ITCA,2030,172,Small biomass,Post-CfE,Market
ITCA,2030,1840,Solar (PV),Post-CfE,Market
ITCA,2030,1840,Solar (PV),Pre-CfE,Market
ITCA,2030,0,Solar roof-top PV,Post-CfE,Market
ITCA,2030,0,Solar roof-top PV,Pre-CfE,Market
ITCA,2030,2465,Wind onshore,Post-CfE,Market
ITCA,2030,2465,Wind onshore,Pre-CfE,Market
ITCA,2035,793,Battery,Post-CfE,Market
ITCA,2035,793,Battery,Pre-CfE,Market
ITCA,2035,37,DSR,Pre-CfE,Market
ITCA,2035,3498,Gas,Post-CfE,Market
ITCA,2035,3498,Gas,Pre-CfE,Market
ITCA,2035,0,Non-market batteries,Post-CfE,Non-Market
ITCA,2035,47,Others (non-RES),Post-CfE,Market
ITCA,2035,47,Others (non-RES),Pre-CfE,Market
ITCA,2035,171,Others (RES),Pre-CfE,Market
ITCA,2035,699,Reservoir,Post-CfE,Market
ITCA,2035,699,Reservoir,Pre-CfE,Market
ITCA,2035,118,Run of river,Post-CfE,Market
ITCA,2035,118,Run of river,Pre-CfE,Market
ITCA,2035,172,Small biomass,Post-CfE,Market
ITCA,2035,2615,Solar (PV),Post-CfE,Market
ITCA,2035,2615,Solar (PV),Pre-CfE,Market
ITCA,2035,0,Solar roof-top PV,Post-CfE,Market
ITCA,2035,0,Solar roof-top PV,Pre-CfE,Market
ITCA,2035,350,Wind offshore,Post-CfE,Market
ITCA,2035,350,Wind offshore,Pre-CfE,Market
ITCA,2035,2782,Wind onshore,Post-CfE,Market
ITCA,2035,2782,Wind onshore,Pre-CfE,Market
ITCN,2026,195,Battery,Post-CfE,Market
ITCN,2026,195,Battery,Pre-CfE,Market
ITCN,2026,164,DSR,Pre-CfE,Market
ITCN,2026,1649,Gas,Post-CfE,Market
ITCN,2026,1962,Gas,Pre-CfE,Market
ITCN,2026,862,Geothermal,Post-CfE,Market
ITCN,2026,0,Non-market batteries,Post-CfE,Non-Market
ITCN,2026,428,Others (non-RES),Post-CfE,Market
ITCN,2026,394,Others (non-RES),Pre-CfE,Market
ITCN,2026,1034,Others (RES),Pre-CfE,Market
ITCN,2026,374,Reservoir,Post-CfE,Market
ITCN,2026,374,Reservoir,Pre-CfE,Market
ITCN,2026,308,Run of river,Post-CfE,Market
ITCN,2026,308,Run of river,Pre-CfE,Market
ITCN,2026,165,Small biomass,Post-CfE,Market
ITCN,2026,4166,Solar (PV),Post-CfE,Market
ITCN,2026,4166,Solar (PV),Pre-CfE,Market
ITCN,2026,0,Solar roof-top PV,Post-CfE,Market
ITCN,2026,0,Solar roof-top PV,Pre-CfE,Market
ITCN,2026,215,Wind onshore,Post-CfE,Market
ITCN,2026,215,Wind onshore,Pre-CfE,Market
ITCN,2028,282,Battery,Post-CfE,Market
ITCN,2028,282,Battery,Pre-CfE,Market
ITCN,2028,171,DSR,Pre-CfE,Market
ITCN,2028,1649,Gas,Post-CfE,Market
ITCN,2028,1962,Gas,Pre-CfE,Market
ITCN,2028,862,Geothermal,Post-CfE,Market
ITCN,2028,0,Non-market batteries,Post-CfE,Non-Market
ITCN,2028,428,Others (non-RES),Post-CfE,Market
ITCN,2028,394,Others (non-RES),Pre-CfE,Market
ITCN,2028,1034,Others (RES),Pre-CfE,Market
ITCN,2028,374,Reservoir,Post-CfE,Market
ITCN,2028,374,Reservoir,Pre-CfE,Market
ITCN,2028,308,Run of river,Post-CfE,Market
ITCN,2028,308,Run of river,Pre-CfE,Market
ITCN,2028,165,Small biomass,Post-CfE,Market
ITCN,2028,5603,Solar (PV),Post-CfE,Market
ITCN,2028,5603,Solar (PV),Pre-CfE,Market
ITCN,2028,0,Solar roof-top PV,Post-CfE,Market
ITCN,2028,0,Solar roof-top PV,Pre-CfE,Market
ITCN,2028,256,Wind onshore,Post-CfE,Market
ITCN,2028,256,Wind onshore,Pre-CfE,Market
ITCN,2030,370,Battery,Post-CfE,Market
ITCN,2030,370,Battery,Pre-CfE,Market
ITCN,2030,189,DSR,Pre-CfE,Market
ITCN,2030,1649,Gas,Post-CfE,Market
ITCN,2030,1962,Gas,Pre-CfE,Market
ITCN,2030,881,Geothermal,Post-CfE,Market
ITCN,2030,0,Non-market batteries,Post-CfE,Non-Market
ITCN,2030,428,Others (non-RES),Post-CfE,Market
ITCN,2030,394,Others (non-RES),Pre-CfE,Market
ITCN,2030,1034,Others (RES),Pre-CfE,Market
ITCN,2030,374,Reservoir,Post-CfE,Market
ITCN,2030,374,Reservoir,Pre-CfE,Market
ITCN,2030,308,Run of river,Post-CfE,Market
ITCN,2030,308,Run of river,Pre-CfE,Market
ITCN,2030,135,Small biomass,Post-CfE,Market
ITCN,2030,7048,Solar (PV),Post-CfE,Market
ITCN,2030,7048,Solar (PV),Pre-CfE,Market
ITCN,2030,0,Solar roof-top PV,Post-CfE,Market
ITCN,2030,0,Solar roof-top PV,Pre-CfE,Market
ITCN,2030,100,Wind offshore,Post-CfE,Market
ITCN,2030,100,Wind offshore,Pre-CfE,Market
ITCN,2030,288,Wind onshore,Post-CfE,Market
ITCN,2030,288,Wind onshore,Pre-CfE,Market
ITCN,2035,863,Battery,Post-CfE,Market
ITCN,2035,863,Battery,Pre-CfE,Market
ITCN,2035,189,DSR,Pre-CfE,Market
ITCN,2035,1649,Gas,Post-CfE,Market
ITCN,2035,1962,Gas,Pre-CfE,Market
ITCN,2035,881,Geothermal,Post-CfE,Market
ITCN,2035,0,Non-market batteries,Post-CfE,Non-Market
ITCN,2035,428,Others (non-RES),Post-CfE,Market
ITCN,2035,394,Others (non-RES),Pre-CfE,Market
ITCN,2035,1034,Others (RES),Pre-CfE,Market
ITCN,2035,374,Reservoir,Post-CfE,Market
ITCN,2035,374,Reservoir,Pre-CfE,Market
ITCN,2035,308,Run of river,Post-CfE,Market
ITCN,2035,308,Run of river,Pre-CfE,Market
ITCN,2035,135,Small biomass,Post-CfE,Market
ITCN,2035,8613,Solar (PV),Post-CfE,Market
ITCN,2035,8613,Solar (PV),Pre-CfE,Market
ITCN,2035,0,Solar roof-top PV,Post-CfE,Market
ITCN,2035,0,Solar roof-top PV,Pre-CfE,Market
ITCN,2035,450,Wind offshore,Post-CfE,Market
ITCN,2035,450,Wind offshore,Pre-CfE,Market
ITCN,2035,325,Wind onshore,Post-CfE,Market
ITCN,2035,325,Wind onshore,Pre-CfE,Market
ITCS,2026,676,Battery,Post-CfE,Market
ITCS,2026,676,Battery,Pre-CfE,Market
ITCS,2026,985,Closed loop pumping,Post-CfE,Market
ITCS,2026,985,Closed loop pumping,Pre-CfE,Market
ITCS,2026,154,DSR,Pre-CfE,Market
ITCS,2026,7470,Gas,Post-CfE,Market
ITCS,2026,7375,Gas,Pre-CfE,Market
ITCS,2026,0,Non-market batteries,Post-CfE,Non-Market
ITCS,2026,80,Oil,Post-CfE,Market
ITCS,2026,742,Open loop pumping,Post-CfE,Market
ITCS,2026,742,Open loop pumping,Pre-CfE,Market
ITCS,2026,591,Others (non-RES),Post-CfE,Market
ITCS,2026,577,Others (non-RES),Pre-CfE,Market
ITCS,2026,350,Others (RES),Pre-CfE,Market
ITCS,2026,961,Reservoir,Post-CfE,Market
ITCS,2026,961,Reservoir,Pre-CfE,Market
ITCS,2026,680,Run of river,Post-CfE,Market
ITCS,2026,680,Run of river,Pre-CfE,Market
ITCS,2026,339,Small biomass,Post-CfE,Market
ITCS,2026,9302,Solar (PV),Post-CfE,Market
ITCS,2026,9302,Solar (PV),Pre-CfE,Market
ITCS,2026,0,Solar roof-top PV,Post-CfE,Market
ITCS,2026,0,Solar roof-top PV,Pre-CfE,Market
ITCS,2026,3647,Wind onshore,Post-CfE,Market
ITCS,2026,3647,Wind onshore,Pre-CfE,Market
ITCS,2028,1089,Battery,Post-CfE,Market
ITCS,2028,1089,Battery,Pre-CfE,Market
ITCS,2028,985,Closed loop pumping,Post-CfE,Market
ITCS,2028,985,Closed loop pumping,Pre-CfE,Market
ITCS,2028,168,DSR,Pre-CfE,Market
ITCS,2028,7470,Gas,Post-CfE,Market
ITCS,2028,7375,Gas,Pre-CfE,Market
ITCS,2028,0,Non-market batteries,Post-CfE,Non-Market
ITCS,2028,80,Oil,Post-CfE,Market
ITCS,2028,742,Open loop pumping,Post-CfE,Market
ITCS,2028,742,Open loop pumping,Pre-CfE,Market
ITCS,2028,591,Others (non-RES),Post-CfE,Market
ITCS,2028,577,Others (non-RES),Pre-CfE,Market
ITCS,2028,350,Others (RES),Pre-CfE,Market
ITCS,2028,961,Reservoir,Post-CfE,Market
ITCS,2028,961,Reservoir,Pre-CfE,Market
ITCS,2028,680,Run of river,Post-CfE,Market
ITCS,2028,680,Run of river,Pre-CfE,Market
ITCS,2028,339,Small biomass,Post-CfE,Market
ITCS,2028,11381,Solar (PV),Post-CfE,Market
ITCS,2028,11381,Solar (PV),Pre-CfE,Market
ITCS,2028,0,Solar roof-top PV,Post-CfE,Market
ITCS,2028,0,Solar roof-top PV,Pre-CfE,Market
ITCS,2028,4422,Wind onshore,Post-CfE,Market
ITCS,2028,4422,Wind onshore,Pre-CfE,Market
ITCS,2030,1701,Battery,Post-CfE,Market
ITCS,2030,1701,Battery,Pre-CfE,Market
ITCS,2030,985,Closed loop pumping,Post-CfE,Market
ITCS,2030,985,Closed loop pumping,Pre-CfE,Market
ITCS,2030,192,DSR,Pre-CfE,Market
ITCS,2030,7470,Gas,Post-CfE,Market
ITCS,2030,7375,Gas,Pre-CfE,Market
ITCS,2030,0,Non-market batteries,Post-CfE,Non-Market
ITCS,2030,80,Oil,Post-CfE,Market
ITCS,2030,742,Open loop pumping,Post-CfE,Market
ITCS,2030,742,Open loop pumping,Pre-CfE,Market
ITCS,2030,591,Others (non-RES),Post-CfE,Market
ITCS,2030,577,Others (non-RES),Pre-CfE,Market
ITCS,2030,350,Others (RES),Pre-CfE,Market
ITCS,2030,961,Reservoir,Post-CfE,Market
ITCS,2030,961,Reservoir,Pre-CfE,Market
ITCS,2030,680,Run of river,Post-CfE,Market
ITCS,2030,680,Run of river,Pre-CfE,Market
ITCS,2030,278,Small biomass,Post-CfE,Market
ITCS,2030,13471,Solar (PV),Post-CfE,Market
ITCS,2030,13471,Solar (PV),Pre-CfE,Market
ITCS,2030,0,Solar roof-top PV,Post-CfE,Market
ITCS,2030,0,Solar roof-top PV,Pre-CfE,Market
ITCS,2030,5293,Wind onshore,Post-CfE,Market
ITCS,2030,5293,Wind onshore,Pre-CfE,Market
ITCS,2035,2877,Battery,Post-CfE,Market
ITCS,2035,2877,Battery,Pre-CfE,Market
ITCS,2035,985,Closed loop pumping,Post-CfE,Market
ITCS,2035,985,Closed loop pumping,Pre-CfE,Market
ITCS,2035,192,DSR,Pre-CfE,Market
ITCS,2035,7470,Gas,Post-CfE,Market
ITCS,2035,7375,Gas,Pre-CfE,Market
ITCS,2035,0,Non-market batteries,Post-CfE,Non-Market
ITCS,2035,80,Oil,Post-CfE,Market
ITCS,2035,742,Open loop pumping,Post-CfE,Market
ITCS,2035,742,Open loop pumping,Pre-CfE,Market
ITCS,2035,591,Others (non-RES),Post-CfE,Market
ITCS,2035,577,Others (non-RES),Pre-CfE,Market
ITCS,2035,350,Others (RES),Pre-CfE,Market
ITCS,2035,961,Reservoir,Post-CfE,Market
ITCS,2035,961,Reservoir,Pre-CfE,Market
ITCS,2035,680,Run of river,Post-CfE,Market
ITCS,2035,680,Run of river,Pre-CfE,Market
ITCS,2035,278,Small biomass,Post-CfE,Market
ITCS,2035,15218,Solar (PV),Post-CfE,Market
ITCS,2035,15218,Solar (PV),Pre-CfE,Market
ITCS,2035,0,Solar roof-top PV,Post-CfE,Market
ITCS,2035,0,Solar roof-top PV,Pre-CfE,Market
ITCS,2035,350,Wind offshore,Post-CfE,Market
ITCS,2035,350,Wind offshore,Pre-CfE,Market
ITCS,2035,5975,Wind onshore,Post-CfE,Market
ITCS,2035,5975,Wind onshore,Pre-CfE,Market
ITN1,2026,1841,Battery,Post-CfE,Market
ITN1,2026,1841,Battery,Pre-CfE,Market
ITN1,2026,2380,Closed loop pumping,Post-CfE,Market
ITN1,2026,2380,Closed loop pumping,Pre-CfE,Market
ITN1,2026,1038,DSR,Pre-CfE,Market
ITN1,2026,25116,Gas,Post-CfE,Market
ITN1,2026,25156,Gas,Pre-CfE,Market
ITN1,2026,0,Non-market batteries,Post-CfE,Non-Market
ITN1,2026,2755,Open loop pumping,Post-CfE,Market
ITN1,2026,2755,Open loop pumping,Pre-CfE,Market
ITN1,2026,3199,Others (non-RES),Post-CfE,Market
ITN1,2026,2968,Others (non-RES),Pre-CfE,Market
ITN1,2026,1698,Others (RES),Pre-CfE,Market
ITN1,2026,6075,Reservoir,Post-CfE,Market
ITN1,2026,6075,Reservoir,Pre-CfE,Market
ITN1,2026,5663,Run of river,Post-CfE,Market
ITN1,2026,5663,Run of river,Pre-CfE,Market
ITN1,2026,1788,Small biomass,Post-CfE,Market
ITN1,2026,22868,Solar (PV),Post-CfE,Market
ITN1,2026,22868,Solar (PV),Pre-CfE,Market
ITN1,2026,0,Solar roof-top PV,Post-CfE,Market
ITN1,2026,0,Solar roof-top PV,Pre-CfE,Market
ITN1,2026,299,Wind onshore,Post-CfE,Market
ITN1,2026,299,Wind onshore,Pre-CfE,Market
ITN1,2028,2404,Battery,Post-CfE,Market
ITN1,2028,2404,Battery,Pre-CfE,Market
ITN1,2028,2380,Closed loop pumping,Post-CfE,Market
ITN1,2028,2380,Closed loop pumping,Pre-CfE,Market
ITN1,2028,1198,DSR,Pre-CfE,Market
